"","suiteid","gname","Ts","qry","qps","qsucc","qtotalTime","qtimeouts","qunkexcep","qfailed","dstype"
"249",278,"dbpseed1prdrotatednt","Fuseki","sparql1",1.20724346076459,60,49700,0,0,0,"rot"
"250",278,"dbpseed1prdrotatednt","Fuseki","sparql0",0.4423800044238,60,135630,0,0,0,"rot"
"251",278,"dbpseed1prdrotatednt","Fuseki","sparql19",0.210142161172033,60,285521,0,0,0,"rot"
"252",278,"dbpseed1prdrotatednt","Fuseki","sparql18",0.906878674747963,60,66161,0,0,0,"rot"
"253",278,"dbpseed1prdrotatednt","Fuseki","sparql17",152.454780361757,59,387,0,0,0,"rot"
"254",278,"dbpseed1prdrotatednt","Fuseki","sparql16",6.07103106344228,60,9883,0,0,0,"rot"
"255",278,"dbpseed1prdrotatednt","Fuseki","sparql15",170.454545454545,60,352,0,0,0,"rot"
"256",278,"dbpseed1prdrotatednt","Fuseki","sparql14",161.725067385445,60,371,0,0,0,"rot"
"257",278,"dbpseed1prdrotatednt","Fuseki","sparql13",7.83187573423835,60,7661,0,0,0,"rot"
"258",278,"dbpseed1prdrotatednt","Fuseki","sparql12",0.209026397554037,59,282261,0,0,0,"rot"
"259",278,"dbpseed1prdrotatednt","Fuseki","sparql11",105.07880910683,60,571,0,0,0,"rot"
"260",278,"dbpseed1prdrotatednt","Fuseki","sparql10",178.247734138973,59,331,0,0,0,"rot"
"261",278,"dbpseed1prdrotatednt","Fuseki","sparql23",145.278450363196,60,413,0,0,0,"rot"
"262",278,"dbpseed1prdrotatednt","Fuseki","sparql22",72.1153846153846,60,832,0,0,0,"rot"
"263",278,"dbpseed1prdrotatednt","Fuseki","sparql21",86.4553314121037,60,694,0,0,0,"rot"
"264",278,"dbpseed1prdrotatednt","Fuseki","sparql20",67.8733031674208,60,884,0,0,0,"rot"
"265",279,"dbpseed123prdrotatednt","Fuseki","sparql9",0.0653270072482593,43,658227,0,0,0,"rot"
"266",279,"dbpseed123prdrotatednt","Fuseki","sparql8",166.666666666667,43,258,0,0,0,"rot"
"267",279,"dbpseed123prdrotatednt","Fuseki","sparql7",113.456464379947,43,379,0,0,0,"rot"
"268",279,"dbpseed123prdrotatednt","Fuseki","sparql6",95.9821428571429,43,448,0,0,0,"rot"
"269",279,"dbpseed123prdrotatednt","Fuseki","sparql5",15.2916073968706,43,2812,0,0,0,"rot"
"270",279,"dbpseed123prdrotatednt","Fuseki","sparql4",62.7674750356633,44,701,0,0,0,"rot"
"271",279,"dbpseed123prdrotatednt","Fuseki","sparql3",1.46994955400394,44,29933,0,0,0,"rot"
"272",279,"dbpseed123prdrotatednt","Fuseki","sparql2",0.0255658981835132,43,1681928,0,0,0,"rot"
"273",279,"dbpseed123prdrotatednt","Fuseki","sparql1",1.10440477719276,43,38935,0,0,0,"rot"
"274",279,"dbpseed123prdrotatednt","Fuseki","sparql0",0.407377231316199,44,108008,0,0,0,"rot"
"275",279,"dbpseed123prdrotatednt","Fuseki","sparql19",0.107890736109068,44,407820,0,0,0,"rot"
"276",279,"dbpseed123prdrotatednt","Fuseki","sparql18",0.12722315230057,44,345849,0,0,0,"rot"
"277",279,"dbpseed123prdrotatednt","Fuseki","sparql17",150.34965034965,43,286,0,0,0,"rot"
"278",279,"dbpseed123prdrotatednt","Fuseki","sparql16",14.4546649145861,44,3044,0,0,0,"rot"
"279",279,"dbpseed123prdrotatednt","Fuseki","sparql15",139.15857605178,43,309,0,0,0,"rot"
"280",279,"dbpseed123prdrotatednt","Fuseki","sparql14",148.648648648649,44,296,0,0,0,"rot"
"281",279,"dbpseed123prdrotatednt","Fuseki","sparql13",7.39620104219197,44,5949,0,0,0,"rot"
"282",279,"dbpseed123prdrotatednt","Fuseki","sparql12",0.142876129718235,43,300960,0,0,0,"rot"
"283",279,"dbpseed123prdrotatednt","Fuseki","sparql11",82.8625235404896,44,531,0,0,0,"rot"
"284",279,"dbpseed123prdrotatednt","Fuseki","sparql10",106.965174129353,43,402,0,0,0,"rot"
"285",279,"dbpseed123prdrotatednt","Fuseki","sparql23",64.5161290322581,44,682,0,0,0,"rot"
"286",279,"dbpseed123prdrotatednt","Fuseki","sparql22",44.044044044044,44,999,0,0,0,"rot"
"287",279,"dbpseed123prdrotatednt","Fuseki","sparql21",19.7066911090742,43,2182,0,0,0,"rot"
"288",279,"dbpseed123prdrotatednt","Fuseki","sparql20",38.9725420726306,44,1129,0,0,0,"rot"
"289",280,"dbpseed159prdrotatednt","Fuseki","sparql9",0.052460468850868,36,686231,0,0,0,"rot"
"290",280,"dbpseed159prdrotatednt","Fuseki","sparql8",156.95067264574,35,223,0,0,0,"rot"
"291",280,"dbpseed159prdrotatednt","Fuseki","sparql7",112.14953271028,36,321,0,0,0,"rot"
"292",280,"dbpseed159prdrotatednt","Fuseki","sparql6",79.3650793650794,35,441,0,0,0,"rot"
"293",280,"dbpseed159prdrotatednt","Fuseki","sparql5",11.7845117845118,35,2970,0,0,0,"rot"
"294",280,"dbpseed159prdrotatednt","Fuseki","sparql4",150.627615062762,36,239,0,0,0,"rot"
"295",280,"dbpseed159prdrotatednt","Fuseki","sparql3",1.44433299899699,36,24925,0,0,0,"rot"
"296",280,"dbpseed159prdrotatednt","Fuseki","sparql2",0.0268508275425049,35,1303498,0,0,0,"rot"
"297",280,"dbpseed159prdrotatednt","Fuseki","sparql1",1.13196868219979,36,31803,0,0,0,"rot"
"298",280,"dbpseed159prdrotatednt","Fuseki","sparql0",0.404858299595142,36,88920,0,0,0,"rot"
"299",280,"dbpseed159prdrotatednt","Fuseki","sparql19",32.4324324324324,36,1110,0,0,0,"rot"
"300",280,"dbpseed159prdrotatednt","Fuseki","sparql18",0.0295047383790261,36,1220143,0,0,0,"rot"
"301",280,"dbpseed159prdrotatednt","Fuseki","sparql17",139.442231075697,35,251,0,0,0,"rot"
"302",280,"dbpseed159prdrotatednt","Fuseki","sparql16",7.70712909441233,36,4671,0,0,0,"rot"
"303",280,"dbpseed159prdrotatednt","Fuseki","sparql15",153.191489361702,36,235,0,0,0,"rot"
"304",280,"dbpseed159prdrotatednt","Fuseki","sparql14",133.828996282528,36,269,0,0,0,"rot"
"305",280,"dbpseed159prdrotatednt","Fuseki","sparql13",17.6297747306562,36,2042,0,0,0,"rot"
"306",280,"dbpseed159prdrotatednt","Fuseki","sparql12",0.174306261080898,35,200796,0,0,0,"rot"
"307",280,"dbpseed159prdrotatednt","Fuseki","sparql11",43.8489646772229,36,821,0,0,0,"rot"
"308",280,"dbpseed159prdrotatednt","Fuseki","sparql10",33.7837837837838,35,1036,0,0,0,"rot"
"309",280,"dbpseed159prdrotatednt","Fuseki","sparql23",131.868131868132,36,273,0,0,0,"rot"
"310",280,"dbpseed159prdrotatednt","Fuseki","sparql22",67.4157303370786,36,534,0,0,0,"rot"
"311",280,"dbpseed159prdrotatednt","Fuseki","sparql21",11.3996200126662,36,3158,0,0,0,"rot"
"312",280,"dbpseed159prdrotatednt","Fuseki","sparql20",21.1640211640212,36,1701,0,0,0,"rot"
"313",281,"dbpseed321prdrotatednt","Fuseki","sparql9",0.0647238298902413,50,772513,0,0,0,"rot"
"314",281,"dbpseed321prdrotatednt","Fuseki","sparql8",184.905660377358,49,265,0,0,0,"rot"
"315",281,"dbpseed321prdrotatednt","Fuseki","sparql7",114.678899082569,50,436,0,0,0,"rot"
"316",281,"dbpseed321prdrotatednt","Fuseki","sparql6",79.1599353796446,49,619,0,0,0,"rot"
"317",281,"dbpseed321prdrotatednt","Fuseki","sparql5",13.6833286791399,49,3581,0,0,0,"rot"
"318",281,"dbpseed321prdrotatednt","Fuseki","sparql4",88.0281690140845,50,568,0,0,0,"rot"
"319",281,"dbpseed321prdrotatednt","Fuseki","sparql3",1.50348809237431,50,33256,0,0,0,"rot"
"320",281,"dbpseed321prdrotatednt","Fuseki","sparql2",0.0265754495996598,49,1843807,0,0,0,"rot"
"321",281,"dbpseed321prdrotatednt","Fuseki","sparql1",1.08045033169825,50,46277,0,0,0,"rot"
"322",281,"dbpseed321prdrotatednt","Fuseki","sparql0",0.413366623125382,50,120958,0,0,0,"rot"
"323",281,"dbpseed321prdrotatednt","Fuseki","sparql19",0.10905529757919,50,458483,0,0,0,"rot"
"324",281,"dbpseed321prdrotatednt","Fuseki","sparql18",0.555068328911289,50,90079,0,0,0,"rot"
"325",281,"dbpseed321prdrotatednt","Fuseki","sparql17",155.063291139241,49,316,0,0,0,"rot"
"326",281,"dbpseed321prdrotatednt","Fuseki","sparql16",9.70308558121483,50,5153,0,0,0,"rot"
"327",281,"dbpseed321prdrotatednt","Fuseki","sparql15",174.216027874564,50,287,0,0,0,"rot"
"328",281,"dbpseed321prdrotatednt","Fuseki","sparql14",147.058823529412,50,340,0,0,0,"rot"
"329",281,"dbpseed321prdrotatednt","Fuseki","sparql13",9.83864620228257,50,5082,0,0,0,"rot"
"330",281,"dbpseed321prdrotatednt","Fuseki","sparql12",0.236980577265341,49,206768,0,0,0,"rot"
"331",281,"dbpseed321prdrotatednt","Fuseki","sparql11",89.9280575539568,50,556,0,0,0,"rot"
"332",281,"dbpseed321prdrotatednt","Fuseki","sparql10",130.31914893617,49,376,0,0,0,"rot"
"333",281,"dbpseed321prdrotatednt","Fuseki","sparql23",144.092219020173,50,347,0,0,0,"rot"
"334",281,"dbpseed321prdrotatednt","Fuseki","sparql22",46.1680517082179,50,1083,0,0,0,"rot"
"335",281,"dbpseed321prdrotatednt","Fuseki","sparql21",70.323488045007,50,711,0,0,0,"rot"
"336",281,"dbpseed321prdrotatednt","Fuseki","sparql20",65.6167979002625,50,762,0,0,0,"rot"
"337",282,"dbpseed333prdrotatednt","Fuseki","sparql9",0.0636713883606299,53,832399,0,0,0,"rot"
"338",282,"dbpseed333prdrotatednt","Fuseki","sparql8",167.202572347267,52,311,0,0,0,"rot"
"339",282,"dbpseed333prdrotatednt","Fuseki","sparql7",109.958506224066,53,482,0,0,0,"rot"
"340",282,"dbpseed333prdrotatednt","Fuseki","sparql6",76.6961651917404,52,678,0,0,0,"rot"
"341",282,"dbpseed333prdrotatednt","Fuseki","sparql5",10.5583756345178,52,4925,0,0,0,"rot"
"342",282,"dbpseed333prdrotatednt","Fuseki","sparql4",118.303571428571,53,448,0,0,0,"rot"
"343",282,"dbpseed333prdrotatednt","Fuseki","sparql3",1.58930070768862,53,33348,0,0,0,"rot"
"344",282,"dbpseed333prdrotatednt","Fuseki","sparql2",0.025327750837277,52,2053084,0,0,0,"rot"
"345",282,"dbpseed333prdrotatednt","Fuseki","sparql1",1.17163321248563,53,45236,0,0,0,"rot"
"346",282,"dbpseed333prdrotatednt","Fuseki","sparql0",0.45492781239807,53,116502,0,0,0,"rot"
"347",282,"dbpseed333prdrotatednt","Fuseki","sparql19",0.214611391410685,53,246958,0,0,0,"rot"
"348",282,"dbpseed333prdrotatednt","Fuseki","sparql18",12.2035459359889,53,4343,0,0,0,"rot"
"349",282,"dbpseed333prdrotatednt","Fuseki","sparql17",168.284789644013,52,309,0,0,0,"rot"
"350",282,"dbpseed333prdrotatednt","Fuseki","sparql16",7.64790764790765,53,6930,0,0,0,"rot"
"351",282,"dbpseed333prdrotatednt","Fuseki","sparql15",166.666666666667,53,318,0,0,0,"rot"
"352",282,"dbpseed333prdrotatednt","Fuseki","sparql14",153.179190751445,53,346,0,0,0,"rot"
"353",282,"dbpseed333prdrotatednt","Fuseki","sparql13",7.67448595424269,53,6906,0,0,0,"rot"
"354",282,"dbpseed333prdrotatednt","Fuseki","sparql12",0.236348595998436,52,220014,0,0,0,"rot"
"355",282,"dbpseed333prdrotatednt","Fuseki","sparql11",100.760456273764,53,526,0,0,0,"rot"
"356",282,"dbpseed333prdrotatednt","Fuseki","sparql10",153.392330383481,52,339,0,0,0,"rot"
"357",282,"dbpseed333prdrotatednt","Fuseki","sparql23",151.862464183381,53,349,0,0,0,"rot"
"358",282,"dbpseed333prdrotatednt","Fuseki","sparql22",68.0359435173299,53,779,0,0,0,"rot"
"359",282,"dbpseed333prdrotatednt","Fuseki","sparql21",56.989247311828,53,930,0,0,0,"rot"
"360",282,"dbpseed333prdrotatednt","Fuseki","sparql20",69.3717277486911,53,764,0,0,0,"rot"
"361",283,"dbpseed1prdrotatednt","hdt","sparql9",0.13849836989617,63,454879,0,0,0,"rot"
"362",283,"dbpseed1prdrotatednt","hdt","sparql8",263.598326359833,63,239,0,0,0,"rot"
"363",283,"dbpseed1prdrotatednt","hdt","sparql7",72.8323699421965,63,865,0,0,0,"rot"
"364",283,"dbpseed1prdrotatednt","hdt","sparql6",99.0566037735849,63,636,0,0,0,"rot"
"365",283,"dbpseed1prdrotatednt","hdt","sparql5",30.7767464582316,63,2047,0,0,0,"rot"
"366",283,"dbpseed1prdrotatednt","hdt","sparql4",163.682864450128,64,391,0,0,0,"rot"
"367",283,"dbpseed1prdrotatednt","hdt","sparql3",1.39109697933227,63,45288,0,0,0,"rot"
"368",283,"dbpseed1prdrotatednt","hdt","sparql2",0.0247594209596752,63,2544486,0,0,0,"rot"
"369",283,"dbpseed1prdrotatednt","hdt","sparql1",1.24473949380594,63,50613,0,0,0,"rot"
"370",283,"dbpseed1prdrotatednt","hdt","sparql0",0.456722020424038,64,140129,0,0,0,"rot"
"371",283,"dbpseed1prdrotatednt","hdt","sparql19",8.39888014931342,63,7501,0,0,0,"rot"
"372",283,"dbpseed1prdrotatednt","hdt","sparql18",0.586574769952707,64,109108,0,0,0,"rot"
"373",283,"dbpseed1prdrotatednt","hdt","sparql17",262.5,63,240,0,0,0,"rot"
"374",283,"dbpseed1prdrotatednt","hdt","sparql16",15.5264434740417,64,4122,0,0,0,"rot"
"375",283,"dbpseed1prdrotatednt","hdt","sparql15",308.823529411765,63,204,0,0,0,"rot"
"376",283,"dbpseed1prdrotatednt","hdt","sparql14",205.787781350482,64,311,0,0,0,"rot"
"377",283,"dbpseed1prdrotatednt","hdt","sparql13",19.6560196560197,64,3256,0,0,0,"rot"
"378",283,"dbpseed1prdrotatednt","hdt","sparql12",0.281681324528184,63,223657,0,0,0,"rot"
"379",283,"dbpseed1prdrotatednt","hdt","sparql11",94.1176470588235,64,680,0,0,0,"rot"
"380",283,"dbpseed1prdrotatednt","hdt","sparql10",286.363636363636,63,220,0,0,0,"rot"
"381",283,"dbpseed1prdrotatednt","hdt","sparql23",252,63,250,0,0,0,"rot"
"382",283,"dbpseed1prdrotatednt","hdt","sparql22",79.2452830188679,63,795,0,0,0,"rot"
"383",283,"dbpseed1prdrotatednt","hdt","sparql21",128.571428571429,63,490,0,0,0,"rot"
"384",283,"dbpseed1prdrotatednt","hdt","sparql20",9.0765019449647,63,6941,0,0,0,"rot"
"385",284,"dbpseed123prdrotatednt","hdt","sparql9",0.0723362623491563,40,552973,0,0,0,"rot"
"386",284,"dbpseed123prdrotatednt","hdt","sparql8",234.939759036145,39,166,0,0,0,"rot"
"387",284,"dbpseed123prdrotatednt","hdt","sparql7",53.2623169107856,40,751,0,0,0,"rot"
"388",284,"dbpseed123prdrotatednt","hdt","sparql6",121.11801242236,39,322,0,0,0,"rot"
"389",284,"dbpseed123prdrotatednt","hdt","sparql5",39.3145161290323,39,992,0,0,0,"rot"
"390",284,"dbpseed123prdrotatednt","hdt","sparql4",80.1603206412826,40,499,0,0,0,"rot"
"391",284,"dbpseed123prdrotatednt","hdt","sparql3",1.2482836100362,40,32044,0,0,0,"rot"
"392",284,"dbpseed123prdrotatednt","hdt","sparql2",0.0241698433484281,39,1613581,0,0,0,"rot"
"393",284,"dbpseed123prdrotatednt","hdt","sparql1",1.07011958586372,40,37379,0,0,0,"rot"
"394",284,"dbpseed123prdrotatednt","hdt","sparql0",0.40029221331572,40,99927,0,0,0,"rot"
"395",284,"dbpseed123prdrotatednt","hdt","sparql19",145.985401459854,40,274,0,0,0,"rot"
"396",284,"dbpseed123prdrotatednt","hdt","sparql18",0.0392093435865767,40,1020165,0,0,0,"rot"
"397",284,"dbpseed123prdrotatednt","hdt","sparql17",214.285714285714,39,182,0,0,0,"rot"
"398",284,"dbpseed123prdrotatednt","hdt","sparql16",33.1400165700083,40,1207,0,0,0,"rot"
"399",284,"dbpseed123prdrotatednt","hdt","sparql15",270.27027027027,40,148,0,0,0,"rot"
"400",284,"dbpseed123prdrotatednt","hdt","sparql14",165.289256198347,40,242,0,0,0,"rot"
"401",284,"dbpseed123prdrotatednt","hdt","sparql13",17.8571428571429,40,2240,0,0,0,"rot"
"402",284,"dbpseed123prdrotatednt","hdt","sparql12",0.191311514009889,39,203856,0,0,0,"rot"
"403",284,"dbpseed123prdrotatednt","hdt","sparql11",68.1431005110733,40,587,0,0,0,"rot"
"404",284,"dbpseed123prdrotatednt","hdt","sparql10",183.962264150943,39,212,0,0,0,"rot"
"405",284,"dbpseed123prdrotatednt","hdt","sparql23",90.9090909090909,40,440,0,0,0,"rot"
"406",284,"dbpseed123prdrotatednt","hdt","sparql22",70.7964601769912,40,565,0,0,0,"rot"
"407",284,"dbpseed123prdrotatednt","hdt","sparql21",29.1970802919708,40,1370,0,0,0,"rot"
"408",284,"dbpseed123prdrotatednt","hdt","sparql20",32.4675324675325,40,1232,0,0,0,"rot"
"409",285,"dbpseed159prdrotatednt","hdt","sparql9",0.0600677629303977,37,615971,0,0,0,"rot"
"410",285,"dbpseed159prdrotatednt","hdt","sparql8",192.513368983957,36,187,0,0,0,"rot"
"411",285,"dbpseed159prdrotatednt","hdt","sparql7",59.0111642743222,37,627,0,0,0,"rot"
"412",285,"dbpseed159prdrotatednt","hdt","sparql6",57.1428571428571,36,630,0,0,0,"rot"
"413",285,"dbpseed159prdrotatednt","hdt","sparql5",19.5652173913043,36,1840,0,0,0,"rot"
"414",285,"dbpseed159prdrotatednt","hdt","sparql4",207.865168539326,37,178,0,0,0,"rot"
"415",285,"dbpseed159prdrotatednt","hdt","sparql3",1.26443852094867,37,29262,0,0,0,"rot"
"416",285,"dbpseed159prdrotatednt","hdt","sparql2",0.0225647770277676,35,1551090,0,0,1,"rot"
"417",285,"dbpseed159prdrotatednt","hdt","sparql1",1.05653912050257,37,35020,0,0,0,"rot"
"418",285,"dbpseed159prdrotatednt","hdt","sparql0",0.394540413734272,37,93780,0,0,0,"rot"
"419",285,"dbpseed159prdrotatednt","hdt","sparql19",42.4311926605505,37,872,0,0,0,"rot"
"420",285,"dbpseed159prdrotatednt","hdt","sparql18",0.0346738688353141,37,1067086,0,0,0,"rot"
"421",285,"dbpseed159prdrotatednt","hdt","sparql17",191.489361702128,36,188,0,0,0,"rot"
"422",285,"dbpseed159prdrotatednt","hdt","sparql16",9.14257474672597,37,4047,0,0,0,"rot"
"423",285,"dbpseed159prdrotatednt","hdt","sparql15",139.097744360902,37,266,0,0,0,"rot"
"424",285,"dbpseed159prdrotatednt","hdt","sparql14",195.767195767196,37,189,0,0,0,"rot"
"425",285,"dbpseed159prdrotatednt","hdt","sparql13",22.7133210558625,37,1629,0,0,0,"rot"
"426",285,"dbpseed159prdrotatednt","hdt","sparql12",0.24294776623026,36,148180,0,0,0,"rot"
"427",285,"dbpseed159prdrotatednt","hdt","sparql11",38.3022774327122,37,966,0,0,0,"rot"
"428",285,"dbpseed159prdrotatednt","hdt","sparql10",44.8318804483188,36,803,0,0,0,"rot"
"429",285,"dbpseed159prdrotatednt","hdt","sparql23",181.372549019608,37,204,0,0,0,"rot"
"430",285,"dbpseed159prdrotatednt","hdt","sparql22",61.4617940199336,37,602,0,0,0,"rot"
"431",285,"dbpseed159prdrotatednt","hdt","sparql21",12.736660929432,37,2905,0,0,0,"rot"
"432",285,"dbpseed159prdrotatednt","hdt","sparql20",2.67090160975962,37,13853,0,0,0,"rot"
"433",286,"dbpseed321prdrotatednt","hdt","sparql9",0.0825890486921434,42,508542,0,0,0,"rot"
"434",286,"dbpseed321prdrotatednt","hdt","sparql8",240,42,175,0,0,0,"rot"
"435",286,"dbpseed321prdrotatednt","hdt","sparql7",47.6730987514188,42,881,0,0,0,"rot"
"436",286,"dbpseed321prdrotatednt","hdt","sparql6",81.0810810810811,42,518,0,0,0,"rot"
"437",286,"dbpseed321prdrotatednt","hdt","sparql5",27.255029201817,42,1541,0,0,0,"rot"
"438",286,"dbpseed321prdrotatednt","hdt","sparql4",119.113573407202,43,361,0,0,0,"rot"
"439",286,"dbpseed321prdrotatednt","hdt","sparql3",1.36218202553299,43,31567,0,0,0,"rot"
"440",286,"dbpseed321prdrotatednt","hdt","sparql2",0.0235304004369931,42,1784925,0,0,0,"rot"
"441",286,"dbpseed321prdrotatednt","hdt","sparql1",1.21411846327292,42,34593,0,0,0,"rot"
"442",286,"dbpseed321prdrotatednt","hdt","sparql0",0.450681787215311,43,95411,0,0,0,"rot"
"443",286,"dbpseed321prdrotatednt","hdt","sparql19",0.109962900611865,42,381947,0,0,0,"rot"
"444",286,"dbpseed321prdrotatednt","hdt","sparql18",0.0776866014099215,43,553506,0,0,0,"rot"
"445",286,"dbpseed321prdrotatednt","hdt","sparql17",248.520710059172,42,169,0,0,0,"rot"
"446",286,"dbpseed321prdrotatednt","hdt","sparql16",18.9677988531098,43,2267,0,0,0,"rot"
"447",286,"dbpseed321prdrotatednt","hdt","sparql15",265.822784810127,42,158,0,0,0,"rot"
"448",286,"dbpseed321prdrotatednt","hdt","sparql14",187.772925764192,43,229,0,0,0,"rot"
"449",286,"dbpseed321prdrotatednt","hdt","sparql13",21.8384966988319,43,1969,0,0,0,"rot"
"450",286,"dbpseed321prdrotatednt","hdt","sparql12",0.29925187032419,42,140350,0,0,0,"rot"
"451",286,"dbpseed321prdrotatednt","hdt","sparql11",64.7590361445783,43,664,0,0,0,"rot"
"452",286,"dbpseed321prdrotatednt","hdt","sparql10",188.340807174888,42,223,0,0,0,"rot"
"453",286,"dbpseed321prdrotatednt","hdt","sparql23",196.261682242991,42,214,0,0,0,"rot"
"454",286,"dbpseed321prdrotatednt","hdt","sparql22",58.90603085554,42,713,0,0,0,"rot"
"455",286,"dbpseed321prdrotatednt","hdt","sparql21",92.511013215859,42,454,0,0,0,"rot"
"456",286,"dbpseed321prdrotatednt","hdt","sparql20",66.3507109004739,42,633,0,0,0,"rot"
"457",287,"dbpseed333prdrotatednt","hdt","sparql9",0.0745682778104503,53,710758,0,0,0,"rot"
"458",287,"dbpseed333prdrotatednt","hdt","sparql8",253.658536585366,52,205,0,0,0,"rot"
"459",287,"dbpseed333prdrotatednt","hdt","sparql7",69.1003911342894,53,767,0,0,0,"rot"
"460",287,"dbpseed333prdrotatednt","hdt","sparql6",106.995884773663,52,486,0,0,0,"rot"
"461",287,"dbpseed333prdrotatednt","hdt","sparql5",27.1257172665623,52,1917,0,0,0,"rot"
"462",287,"dbpseed333prdrotatednt","hdt","sparql4",188.612099644128,53,281,0,0,0,"rot"
"463",287,"dbpseed333prdrotatednt","hdt","sparql3",1.30702836004932,53,40550,0,0,0,"rot"
"464",287,"dbpseed333prdrotatednt","hdt","sparql2",0.0229823689872377,52,2262604,0,0,0,"rot"
"465",287,"dbpseed333prdrotatednt","hdt","sparql1",1.14426356923874,53,46318,0,0,0,"rot"
"466",287,"dbpseed333prdrotatednt","hdt","sparql0",0.426476978289908,53,124274,0,0,0,"rot"
"467",287,"dbpseed333prdrotatednt","hdt","sparql19",33.6721728081321,53,1574,0,0,0,"rot"
"468",287,"dbpseed333prdrotatednt","hdt","sparql18",0.25649215521163,53,206634,0,0,0,"rot"
"469",287,"dbpseed333prdrotatednt","hdt","sparql17",250,52,208,0,0,0,"rot"
"470",287,"dbpseed333prdrotatednt","hdt","sparql16",11.7856348676896,53,4497,0,0,0,"rot"
"471",287,"dbpseed333prdrotatednt","hdt","sparql15",273.19587628866,53,194,0,0,0,"rot"
"472",287,"dbpseed333prdrotatednt","hdt","sparql14",205.426356589147,53,258,0,0,0,"rot"
"473",287,"dbpseed333prdrotatednt","hdt","sparql13",17.9235711870139,53,2957,0,0,0,"rot"
"474",287,"dbpseed333prdrotatednt","hdt","sparql12",0.310724166572055,52,167351,0,0,0,"rot"
"475",287,"dbpseed333prdrotatednt","hdt","sparql11",74.3338008415147,53,713,0,0,0,"rot"
"476",287,"dbpseed333prdrotatednt","hdt","sparql10",223.175965665236,52,233,0,0,0,"rot"
"477",287,"dbpseed333prdrotatednt","hdt","sparql23",271.794871794872,53,195,0,0,0,"rot"
"478",287,"dbpseed333prdrotatednt","hdt","sparql22",110.18711018711,53,481,0,0,0,"rot"
"479",287,"dbpseed333prdrotatednt","hdt","sparql21",79.1044776119403,53,670,0,0,0,"rot"
"480",287,"dbpseed333prdrotatednt","hdt","sparql20",57.1736785329018,53,927,0,0,0,"rot"
"481",288,"dbpseed1prdrotatednt","Blazegraph","sparql9",0.164435779730799,264,1605490,0,0,0,"rot"
"482",288,"dbpseed1prdrotatednt","Blazegraph","sparql8",67.6056338028169,264,3905,0,0,0,"rot"
"483",288,"dbpseed1prdrotatednt","Blazegraph","sparql7",35.0132625994695,264,7540,0,0,0,"rot"
"484",288,"dbpseed1prdrotatednt","Blazegraph","sparql6",92.9577464788732,264,2840,0,0,0,"rot"
"485",288,"dbpseed1prdrotatednt","Blazegraph","sparql5",10.3525351946982,264,25501,0,0,0,"rot"
"486",288,"dbpseed1prdrotatednt","Blazegraph","sparql4",69.0463783220427,265,3838,0,0,0,"rot"
"487",288,"dbpseed1prdrotatednt","Blazegraph","sparql3",1.90368092870895,265,139204,0,0,0,"rot"
"488",288,"dbpseed1prdrotatednt","Blazegraph","sparql2",2.05105893686778,264,128714,0,0,0,"rot"
"489",288,"dbpseed1prdrotatednt","Blazegraph","sparql1",1.63630616280007,264,161339,0,0,0,"rot"
"490",288,"dbpseed1prdrotatednt","Blazegraph","sparql0",0.561696535498161,265,471785,0,0,0,"rot"
"491",288,"dbpseed1prdrotatednt","Blazegraph","sparql19",16.1398379925696,265,16419,0,0,0,"rot"
"492",288,"dbpseed1prdrotatednt","Blazegraph","sparql18",0.749763046584334,265,353445,0,0,0,"rot"
"493",288,"dbpseed1prdrotatednt","Blazegraph","sparql17",68.2699767261443,264,3867,0,0,0,"rot"
"494",288,"dbpseed1prdrotatednt","Blazegraph","sparql16",16.4924072691063,265,16068,0,0,0,"rot"
"495",288,"dbpseed1prdrotatednt","Blazegraph","sparql15",74.6606334841629,264,3536,0,0,0,"rot"
"496",288,"dbpseed1prdrotatednt","Blazegraph","sparql14",57.6839355681323,265,4594,0,0,0,"rot"
"497",288,"dbpseed1prdrotatednt","Blazegraph","sparql13",19.0674917254281,265,13898,0,0,0,"rot"
"498",288,"dbpseed1prdrotatednt","Blazegraph","sparql12",0.444359911329999,264,594113,0,0,0,"rot"
"499",288,"dbpseed1prdrotatednt","Blazegraph","sparql11",67.4471875795368,265,3929,0,0,0,"rot"
"500",288,"dbpseed1prdrotatednt","Blazegraph","sparql10",72.0720720720721,264,3663,0,0,0,"rot"
"501",288,"dbpseed1prdrotatednt","Blazegraph","sparql23",66.6163901458019,265,3978,0,0,0,"rot"
"502",288,"dbpseed1prdrotatednt","Blazegraph","sparql22",54.1590026568567,265,4893,0,0,0,"rot"
"503",288,"dbpseed1prdrotatednt","Blazegraph","sparql21",47.3287916816063,264,5578,0,0,0,"rot"
"504",288,"dbpseed1prdrotatednt","Blazegraph","sparql20",28.5099515868747,265,9295,0,0,0,"rot"
"505",289,"dbpseed123prdrotatednt","Blazegraph","sparql9",0.0875776849482938,136,1552907,0,0,0,"rot"
"506",289,"dbpseed123prdrotatednt","Blazegraph","sparql8",66.5036674816626,136,2045,0,0,0,"rot"
"507",289,"dbpseed123prdrotatednt","Blazegraph","sparql7",32.6373890088793,136,4167,0,0,0,"rot"
"508",289,"dbpseed123prdrotatednt","Blazegraph","sparql6",73.55327203894,136,1849,0,0,0,"rot"
